t,b
http://dbpedia.org/resource/Abdou_Cherif,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://xmlns.com/foaf/0.1/surname
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdoulaye_Diabaté,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdoulaye_Diakité,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdoulaye_Diakité,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdoulaye_Diakité,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdoulaye_Diakité,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdoulaye_Diakité,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdoulaye_Diakité,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdoulaye_Diakité,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdoulaye_Diakité,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/Abdoulaye_Diakité,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdoulaye_Diakité,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdoulaye_Diakité,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdoulaye_Diakité,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdoulaye_Diakité,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdoulaye_Diakité,http://xmlns.com/foaf/0.1/surname
http://dbpedia.org/resource/Abdoulaye_Diakité,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdoulaye_Diakité,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdoulaye_Diakité,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdu_al-Hamuli,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdu_al-Hamuli,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdu_al-Hamuli,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdu_al-Hamuli,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdu_al-Hamuli,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdu_al-Hamuli,http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/Abdu_al-Hamuli,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdu_al-Hamuli,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdu_al-Hamuli,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/Abdu_al-Hamuli,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdu_al-Hamuli,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdu_al-Hamuli,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abduhashim_Ismailov,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abduhashim_Ismailov,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abduhashim_Ismailov,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abduhashim_Ismailov,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abduhashim_Ismailov,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abduhashim_Ismailov,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abduhashim_Ismailov,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abduhashim_Ismailov,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abduhashim_Ismailov,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abduhashim_Ismailov,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abduhashim_Ismailov,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abduhashim_Ismailov,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/birthPlace
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/homepage
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/associatedBand
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/associatedMusicalArtist
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/ontology/instrument
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/birthDate
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/class
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/id
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/label
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/occupation
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://dbpedia.org/property/website
http://dbpedia.org/resource/Abdul_Halim_Jaffer_Khan,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Karim_Shah,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Karim_Shah,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Karim_Shah,http://www.w3.org/2002/07/owldifferentFrom
http://dbpedia.org/resource/Abdul_Karim_Shah,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdul_Karim_Shah,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Karim_Shah,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Karim_Shah,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Karim_Shah,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Karim_Shah,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Karim_Shah,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Karim_Shah,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/ontology/deathYear
http://dbpedia.org/resource/Abdul_Karim_Shah,http://dbpedia.org/property/spouse
http://dbpedia.org/resource/Abdul_Karim_Shah,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Latif_Khan,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Latif_Khan,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Latif_Khan,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Latif_Khan,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/Abdul_Latif_Khan,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Latif_Khan,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Latif_Khan,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Latif_Khan,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Latif_Khan,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Latif_Khan,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/award
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/Abdul_Latif_Khan,http://dbpedia.org/property/knownFor
http://dbpedia.org/resource/Abdul_Latif_Khan,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/activeYearsEndYear
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/ontology/instrument
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/property/birthDate
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/property/ethnicity
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/property/nationality
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://dbpedia.org/property/occupation
http://dbpedia.org/resource/Abdul_Rahim_Sarban,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/activeYearsEndYear
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/alias
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://dbpedia.org/property/caption
http://dbpedia.org/resource/Abdul_Rashid_Khan,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://purl.org/dc/terms/description
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/Abdul_Rauf_Rufi,http://dbpedia.org/property/nativeNameLang
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/Abdul_Wahid_Khan,http://purl.org/dc/terms/description
